Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_3_39,VPWR,li1,26.2200,19.0400,1.799993
FILLER_3_27,VPWR,li1,20.7000,19.0400,1.799996
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.799996
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799996
FILLER_2_321,VPWR,li1,154.1000,19.0400,1.799961
FILLER_2_309,VPWR,li1,150.4200,19.0400,1.799961
FILLER_2_305,VPWR,li1,146.5100,19.0400,1.799961
FILLER_2_293,VPWR,li1,143.0600,19.0400,1.799961
FILLER_2_281,VPWR,li1,137.5400,19.0400,1.799961
FILLER_2_237,VPWR,li1,115.2300,19.0400,1.799961
FILLER_2_195,VPWR,li1,95.4500,19.0400,1.799965
FILLER_2_191,VPWR,li1,94.3000,19.0400,1.799966
FILLER_2_165,VPWR,li1,82.1100,19.0400,1.799970
FILLER_2_153,VPWR,li1,78.6600,19.0400,1.799972
FILLER_2_141,VPWR,li1,73.1400,19.0400,1.799974
FILLER_2_139,VPWR,li1,69.6900,19.0400,1.799976
FILLER_2_133,VPWR,li1,68.0800,19.0400,1.799976
FILLER_2_121,VPWR,li1,63.9400,19.0400,1.799978
FILLER_2_109,VPWR,li1,58.4200,19.0400,1.799980
FILLER_2_97,VPWR,li1,52.9000,19.0400,1.799982
FILLER_2_85,VPWR,li1,47.3800,19.0400,1.799985
FILLER_2_83,VPWR,li1,43.9300,19.0400,1.799987
FILLER_2_77,VPWR,li1,42.3200,19.0400,1.799987
FILLER_2_65,VPWR,li1,38.1800,19.0400,1.799988
FILLER_2_53,VPWR,li1,32.6600,19.0400,1.799991
FILLER_2_41,VPWR,li1,27.1400,19.0400,1.799993
FILLER_2_29,VPWR,li1,21.6200,19.0400,1.799996
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799996
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799996
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799996
FILLER_1_317,VPWR,li1,153.1800,13.6000,1.799999
FILLER_1_305,VPWR,li1,148.5800,13.6000,1.799999
FILLER_1_293,VPWR,li1,143.0600,13.6000,1.799999
FILLER_1_281,VPWR,li1,137.5400,13.6000,1.799999
FILLER_1_279,VPWR,li1,134.0900,13.6000,1.799999
FILLER_1_275,VPWR,li1,132.9400,13.6000,1.799999
FILLER_1_263,VPWR,li1,129.2600,13.6000,1.799999
FILLER_1_240,VPWR,li1,116.6100,13.6000,1.799999
FILLER_1_228,VPWR,li1,113.1600,13.6000,1.799999
FILLER_1_217,VPWR,li1,106.2600,13.6000,1.799999
FILLER_1_205,VPWR,li1,102.5800,13.6000,1.799999
FILLER_1_193,VPWR,li1,97.0600,13.6000,1.799999
FILLER_1_181,VPWR,li1,91.5400,13.6000,1.799999
FILLER_1_177,VPWR,li1,87.1700,13.6000,1.800000
FILLER_1_169,VPWR,li1,85.1000,13.6000,1.800000
FILLER_1_167,VPWR,li1,82.5700,13.6000,1.800000
FILLER_1_161,VPWR,li1,80.9600,13.6000,1.800000
FILLER_1_149,VPWR,li1,76.8200,13.6000,1.800000
FILLER_1_137,VPWR,li1,71.3000,13.6000,1.800000
FILLER_1_125,VPWR,li1,65.7800,13.6000,1.800000
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.800000
FILLER_1_111,VPWR,li1,56.8100,13.6000,1.800000
FILLER_1_105,VPWR,li1,55.2000,13.6000,1.800000
FILLER_1_93,VPWR,li1,51.0600,13.6000,1.800000
FILLER_1_81,VPWR,li1,45.5400,13.6000,1.800000
FILLER_1_69,VPWR,li1,40.0200,13.6000,1.800000
FILLER_1_57,VPWR,li1,34.5000,13.6000,1.800000
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.800000
FILLER_1_51,VPWR,li1,29.9000,13.6000,1.800000
FILLER_1_39,VPWR,li1,26.2200,13.6000,1.800000
FILLER_1_27,VPWR,li1,20.7000,13.6000,1.800000
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.800000
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.800000
FILLER_0_321,VPWR,li1,154.1000,13.6000,1.799999
FILLER_0_309,VPWR,li1,150.4200,13.6000,1.799999
FILLER_0_305,VPWR,li1,146.5100,13.6000,1.799999
FILLER_0_293,VPWR,li1,143.0600,13.6000,1.799999
FILLER_0_281,VPWR,li1,137.5400,13.6000,1.799999
FILLER_0_277,VPWR,li1,133.6300,13.6000,1.799999
FILLER_0_265,VPWR,li1,130.1800,13.6000,1.799999
FILLER_0_253,VPWR,li1,124.6600,13.6000,1.799999
FILLER_0_249,VPWR,li1,120.7500,13.6000,1.799999
FILLER_0_237,VPWR,li1,117.3000,13.6000,1.799999
FILLER_0_225,VPWR,li1,111.7800,13.6000,1.799999
FILLER_0_221,VPWR,li1,107.8700,13.6000,1.799999
FILLER_0_209,VPWR,li1,104.4200,13.6000,1.799999
FILLER_0_197,VPWR,li1,98.9000,13.6000,1.799999
FILLER_0_193,VPWR,li1,94.9900,13.6000,1.799999
FILLER_0_181,VPWR,li1,91.5400,13.6000,1.799999
FILLER_0_169,VPWR,li1,86.0200,13.6000,1.800000
FILLER_0_165,VPWR,li1,82.1100,13.6000,1.800000
FILLER_0_153,VPWR,li1,78.6600,13.6000,1.800000
FILLER_0_141,VPWR,li1,73.1400,13.6000,1.800000
FILLER_0_137,VPWR,li1,69.2300,13.6000,1.800000
FILLER_0_125,VPWR,li1,65.7800,13.6000,1.800000
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.800000
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.800000
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.800000
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.800000
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.800000
FILLER_0_69,VPWR,li1,40.0200,13.6000,1.800000
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.800000
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.800000
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.800000
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.800000
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.800000
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.800000
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.800000
hold111,VPWR,li1,21.6200,106.0800,1.799985
hold110,VPWR,li1,22.0800,111.5200,1.799980
hold109,VPWR,li1,110.8600,144.1600,1.799960
hold108,VPWR,li1,149.5000,62.5600,1.799846
hold107,VPWR,li1,111.7800,116.9600,1.799945
hold106,VPWR,li1,114.0800,68.0000,1.799966
hold105,VPWR,li1,94.3000,116.9600,1.799950
hold104,VPWR,li1,98.9000,133.2800,1.799978
hold103,VPWR,li1,149.5000,68.0000,1.799962
hold102,VPWR,li1,149.5000,73.4400,1.799955
hold101,VPWR,li1,104.4200,127.8400,1.799973
hold100,VPWR,li1,103.5000,133.2800,1.799977
hold99,VPWR,li1,132.0200,106.0800,1.799914
hold98,VPWR,li1,101.2000,46.2400,1.799984
hold97,VPWR,li1,132.9400,19.0400,1.799961
hold96,VPWR,li1,97.9800,29.9200,1.799991
hold95,VPWR,li1,132.0200,138.7200,1.799952
hold94,VPWR,li1,120.5200,13.6000,1.799999
hold93,VPWR,li1,136.6200,95.2000,1.799956
hold92,VPWR,li1,102.5800,35.3600,1.799972
hold91,VPWR,li1,89.2400,84.3200,1.799923
hold90,VPWR,li1,118.6800,24.4800,1.799973
hold89,VPWR,li1,115.9200,111.5200,1.799837
hold88,VPWR,li1,102.1200,100.6400,1.799984
hold87,VPWR,li1,72.2200,51.6800,1.799942
hold86,VPWR,li1,107.1800,46.2400,1.799983
hold85,VPWR,li1,126.5000,40.8000,1.799963
hold84,VPWR,li1,138.9200,57.1200,1.799924
hold83,VPWR,li1,132.0200,144.1600,1.799959
hold82,VPWR,li1,90.6200,100.6400,1.799986
hold81,VPWR,li1,85.1000,24.4800,1.799979
hold80,VPWR,li1,107.6400,62.5600,1.799862
hold79,VPWR,li1,115.0000,95.2000,1.799960
hold78,VPWR,li1,104.4200,73.4400,1.799960
hold77,VPWR,li1,126.0400,51.6800,1.799924
hold76,VPWR,li1,76.3600,40.8000,1.799975
hold75,VPWR,li1,105.8000,24.4800,1.799975
hold74,VPWR,li1,92.4600,29.9200,1.799992
hold73,VPWR,li1,136.6200,35.3600,1.799969
hold72,VPWR,li1,129.7200,24.4800,1.799972
hold71,VPWR,li1,145.3600,116.9600,1.799943
hold70,VPWR,li1,123.7400,29.9200,1.799990
hold69,VPWR,li1,141.6800,84.3200,1.799919
hold68,VPWR,li1,138.9200,73.4400,1.799955
hold67,VPWR,li1,135.2400,24.4800,1.799972
hold66,VPWR,li1,97.0600,24.4800,1.799976
hold65,VPWR,li1,76.3600,35.3600,1.799977
hold64,VPWR,li1,130.6400,100.6400,1.799981
hold63,VPWR,li1,133.4000,57.1200,1.799924
hold62,VPWR,li1,84.6400,57.1200,1.799941
hold61,VPWR,li1,74.9800,73.4400,1.799968
hold60,VPWR,li1,115.0000,24.4800,1.799974
hold59,VPWR,li1,74.5200,46.2400,1.799986
hold58,VPWR,li1,132.9400,155.0400,1.799978
hold57,VPWR,li1,136.6200,155.0400,1.799978
hold56,VPWR,li1,132.0200,46.2400,1.799981
hold55,VPWR,li1,144.9000,133.2800,1.799973
hold54,VPWR,li1,102.1200,73.4400,1.799961
hold53,VPWR,li1,106.7200,51.6800,1.799925
hold52,VPWR,li1,128.8000,62.5600,1.799847
hold51,VPWR,li1,105.8000,19.0400,1.799963
hold50,VPWR,li1,136.6200,89.7600,1.799979
hold49,VPWR,li1,117.7600,100.6400,1.799982
hold48,VPWR,li1,123.7400,35.3600,1.799970
hold47,VPWR,li1,71.7600,57.1200,1.799949
hold46,VPWR,li1,123.7400,89.7600,1.799979
hold45,VPWR,li1,86.0200,89.7600,1.799985
hold44,VPWR,li1,95.6800,62.5600,1.799874
hold43,VPWR,li1,102.1200,78.8800,1.799974
hold42,VPWR,li1,140.3000,138.7200,1.799951
hold41,VPWR,li1,85.5600,40.8000,1.799972
hold40,VPWR,li1,136.6200,29.9200,1.799989
hold39,VPWR,li1,144.9000,78.8800,1.799968
hold38,VPWR,li1,81.8800,68.0000,1.799973
hold37,VPWR,li1,125.5800,160.4800,1.799999
hold36,VPWR,li1,130.6400,160.4800,1.799999
hold35,VPWR,li1,115.0000,40.8000,1.799965
hold34,VPWR,li1,89.7000,35.3600,1.799974
hold33,VPWR,li1,105.8000,144.1600,1.799961
hold32,VPWR,li1,102.1200,144.1600,1.799962
hold31,VPWR,li1,117.3000,57.1200,1.799927
hold30,VPWR,li1,115.0000,89.7600,1.799980
hold29,VPWR,li1,144.4400,106.0800,1.799914
hold28,VPWR,li1,153.1800,89.7600,1.799978
hold27,VPWR,li1,132.9400,78.8800,1.799969
hold26,VPWR,li1,97.9800,84.3200,1.799922
hold25,VPWR,li1,149.5000,144.1600,1.799959
hold24,VPWR,li1,153.1800,144.1600,1.799959
hold23,VPWR,li1,153.1800,122.4000,1.799955
hold22,VPWR,li1,149.5000,116.9600,1.799943
hold21,VPWR,li1,153.1800,116.9600,1.799943
hold20,VPWR,li1,149.0400,144.1600,1.799959
hold19,VPWR,li1,153.1800,144.1600,1.799959
hold18,VPWR,li1,90.6200,51.6800,1.799932
hold17,VPWR,li1,80.0400,62.5600,1.799893
hold16,VPWR,li1,85.1000,68.0000,1.799972
hold15,VPWR,li1,96.6000,51.6800,1.799929
hold14,VPWR,li1,149.5000,106.0800,1.799914
hold13,VPWR,li1,141.6800,100.6400,1.799980
hold12,VPWR,li1,92.4600,95.2000,1.799966
hold11,VPWR,li1,105.3400,89.7600,1.799982
hold10,VPWR,li1,145.3600,100.6400,1.799980
hold9,VPWR,li1,105.3400,155.0400,1.799980
hold8,VPWR,li1,145.3600,127.8400,1.799970
hold7,VPWR,li1,72.6800,62.5600,1.799901
hold6,VPWR,li1,136.6200,57.1200,1.799924
hold5,VPWR,li1,115.9200,111.5200,1.799837
hold4,VPWR,li1,111.3200,138.7200,1.799955
hold3,VPWR,li1,143.9800,46.2400,1.799981
hold2,VPWR,li1,138.9200,46.2400,1.799981
hold1,VPWR,li1,153.1800,106.0800,1.799914
clkload14,VPWR,li1,130.6400,111.5200,1.799826
clkload13,VPWR,li1,101.6600,122.4000,1.799962
clkload12,VPWR,li1,99.1300,116.9600,1.799947
clkload11,VPWR,li1,126.7300,68.0000,1.799964
clkload10,VPWR,li1,122.8200,57.1200,1.799926
clkload9,VPWR,li1,106.9500,57.1200,1.799930
clkload8,VPWR,li1,103.9600,51.6800,1.799926
clkload7,VPWR,li1,62.3300,111.5200,1.799902
clkload6,VPWR,li1,59.5700,111.5200,1.799907
clkload5,VPWR,li1,29.2100,106.0800,1.799974
clkload4,VPWR,li1,25.5300,106.0800,1.799979
clkload3,VPWR,li1,66.7000,62.5600,1.799908
clkload2,VPWR,li1,71.9900,57.1200,1.799949
clkload1,VPWR,li1,33.3500,57.1200,1.799977
clkload0,VPWR,li1,29.2100,62.5600,1.799967
clkbuf_4_15_0_clk,VPWR,li1,126.2700,111.5200,1.799828
clkbuf_4_14_0_clk,VPWR,li1,127.6500,106.0800,1.799915
clkbuf_4_13_0_clk,VPWR,li1,103.2700,116.9600,1.799946
clkbuf_4_12_0_clk,VPWR,li1,100.0500,111.5200,1.799852
clkbuf_4_11_0_clk,VPWR,li1,126.7300,62.5600,1.799847
clkbuf_4_10_0_clk,VPWR,li1,124.4300,62.5600,1.799849
clkbuf_4_9_0_clk,VPWR,li1,99.1300,62.5600,1.799870
clkbuf_4_8_0_clk,VPWR,li1,102.3500,51.6800,1.799926
clkbuf_4_7_0_clk,VPWR,li1,54.9700,111.5200,1.799913
clkbuf_4_6_0_clk,VPWR,li1,60.0300,106.0800,1.799952
clkbuf_4_5_0_clk,VPWR,li1,34.2700,106.0800,1.799969
clkbuf_4_4_0_clk,VPWR,li1,31.5100,106.0800,1.799971
clkbuf_4_3_0_clk,VPWR,li1,67.3900,62.5600,1.799908
clkbuf_4_2_0_clk,VPWR,li1,66.0100,51.6800,1.799947
clkbuf_4_1_0_clk,VPWR,li1,28.7500,57.1200,1.799980
clkbuf_4_0_0_clk,VPWR,li1,25.0700,62.5600,1.799975
clkbuf_0_clk,VPWR,li1,80.9600,84.3200,1.799924
fanout65,VPWR,li1,125.5800,149.6000,1.799969
fanout64,VPWR,li1,124.6600,144.1600,1.799959
fanout63,VPWR,li1,141.2200,111.5200,1.799825
fanout62,VPWR,li1,129.2600,122.4000,1.799956
fanout61,VPWR,li1,89.2400,144.1600,1.799967
fanout60,VPWR,li1,86.9400,144.1600,1.799968
fanout59,VPWR,li1,92.9200,122.4000,1.799964
fanout58,VPWR,li1,96.1400,84.3200,1.799922
fanout57,VPWR,li1,123.2800,40.8000,1.799964
fanout56,VPWR,li1,123.7400,68.0000,1.799964
fanout55,VPWR,li1,101.2000,84.3200,1.799922
fanout54,VPWR,li1,88.7800,51.6800,1.799932
fanout53,VPWR,li1,29.9000,149.6000,1.799994
fanout52,VPWR,li1,33.1200,144.1600,1.799990
fanout51,VPWR,li1,29.4400,144.1600,1.799991
fanout50,VPWR,li1,16.1000,111.5200,1.799980
fanout49,VPWR,li1,71.7600,84.3200,1.799934
fanout48,VPWR,li1,68.5400,84.3200,1.799937
fanout47,VPWR,li1,17.9400,78.8800,1.799995
fanout46,VPWR,li1,14.2600,84.3200,1.799988
fanout45,VPWR,li1,115.0000,122.4000,1.799959
fanout44,VPWR,li1,95.9100,40.8000,1.799969
fanout43,VPWR,li1,122.8200,51.6800,1.799924
fanout42,VPWR,li1,122.8200,68.0000,1.799964
fanout41,VPWR,li1,122.8200,84.3200,1.799921
fanout40,VPWR,li1,126.0400,127.8400,1.799971
fanout39,VPWR,li1,129.7200,127.8400,1.799971
fanout38,VPWR,li1,82.8000,149.6000,1.799977
fanout37,VPWR,li1,81.8800,144.1600,1.799970
max_cap36,VPWR,li1,115.4600,73.4400,1.799958
max_cap35,VPWR,li1,125.1200,78.8800,1.799970
max_cap34,VPWR,li1,130.6400,73.4400,1.799956
max_cap33,VPWR,li1,120.5200,78.8800,1.799971
fanout32,VPWR,li1,73.6000,149.6000,1.799981
fanout31,VPWR,li1,74.5200,122.4000,1.799970
max_cap30,VPWR,li1,117.7600,95.2000,1.799960
max_cap29,VPWR,li1,81.8800,57.1200,1.799943
max_cap28,VPWR,li1,84.1800,89.7600,1.799986
output27,VPWR,li1,154.1000,95.2000,1.799955
output26,VPWR,li1,154.1000,111.5200,1.799824
output25,VPWR,li1,154.1000,89.7600,1.799978
output24,VPWR,li1,154.1000,133.2800,1.799972
output23,VPWR,li1,133.4000,160.4800,1.799999
output22,VPWR,li1,154.1000,127.8400,1.799969
output21,VPWR,li1,122.8200,160.4800,1.799999
output20,VPWR,li1,154.1000,138.7200,1.799950
output19,VPWR,li1,154.1000,100.6400,1.799980
input18,VPWR,li1,7.8200,144.1600,1.799995
input17,VPWR,li1,107.6400,160.4800,1.799999
input16,VPWR,li1,8.9700,89.7600,1.799996
input15,VPWR,li1,7.5900,51.6800,1.799989
input14,VPWR,li1,7.5900,78.8800,1.799994
input13,VPWR,li1,7.5900,57.1200,1.799988
input12,VPWR,li1,7.5900,84.3200,1.799988
input11,VPWR,li1,7.5900,68.0000,1.799995
input10,VPWR,li1,7.5900,73.4400,1.799992
input9,VPWR,li1,8.9700,68.0000,1.799995
input8,VPWR,li1,7.5900,68.0000,1.799995
input7,VPWR,li1,7.5900,89.7600,1.799996
input6,VPWR,li1,8.9700,57.1200,1.799988
input5,VPWR,li1,7.5900,84.3200,1.799988
input4,VPWR,li1,7.5900,57.1200,1.799988
input3,VPWR,li1,7.5900,100.6400,1.799998
input2,VPWR,li1,7.5900,46.2400,1.799995
input1,VPWR,li1,7.5900,40.8000,1.799995
TAP_TAPCELL_ROW_54_422,VPWR,li1,147.4300,160.1730,1.799999
TAP_TAPCELL_ROW_54_421,VPWR,li1,134.5500,160.1730,1.799999
TAP_TAPCELL_ROW_54_420,VPWR,li1,121.6700,160.1730,1.799999
TAP_TAPCELL_ROW_54_419,VPWR,li1,108.7900,160.1730,1.799999
TAP_TAPCELL_ROW_54_418,VPWR,li1,95.9100,160.1730,1.799999
TAP_TAPCELL_ROW_54_417,VPWR,li1,83.0300,160.1730,1.799999
TAP_TAPCELL_ROW_54_416,VPWR,li1,70.1500,160.1730,1.799999
TAP_TAPCELL_ROW_54_415,VPWR,li1,57.2700,160.1730,1.800000
TAP_TAPCELL_ROW_54_414,VPWR,li1,44.3900,160.1730,1.800000
TAP_TAPCELL_ROW_54_413,VPWR,li1,31.5100,160.1730,1.800000
TAP_TAPCELL_ROW_54_412,VPWR,li1,18.6300,160.1730,1.800000
TAP_TAPCELL_ROW_53_411,VPWR,li1,134.5500,155.3460,1.799978
TAP_TAPCELL_ROW_53_410,VPWR,li1,108.7900,155.3460,1.799980
TAP_TAPCELL_ROW_53_409,VPWR,li1,83.0300,155.3460,1.799982
TAP_TAPCELL_ROW_53_408,VPWR,li1,57.2700,155.3460,1.799987
TAP_TAPCELL_ROW_53_407,VPWR,li1,31.5100,155.3460,1.799994
TAP_TAPCELL_ROW_52_406,VPWR,li1,147.4300,154.7330,1.799978
TAP_TAPCELL_ROW_52_405,VPWR,li1,121.6700,154.7330,1.799979
TAP_TAPCELL_ROW_52_404,VPWR,li1,95.9100,154.7330,1.799981
TAP_TAPCELL_ROW_52_403,VPWR,li1,70.1500,154.7330,1.799985
TAP_TAPCELL_ROW_52_402,VPWR,li1,44.3900,154.7330,1.799990
TAP_TAPCELL_ROW_52_401,VPWR,li1,18.6300,154.7330,1.799997
TAP_TAPCELL_ROW_51_400,VPWR,li1,134.5500,149.9060,1.799969
TAP_TAPCELL_ROW_51_399,VPWR,li1,108.7900,149.9060,1.799970
TAP_TAPCELL_ROW_51_398,VPWR,li1,83.0300,149.9060,1.799977
TAP_TAPCELL_ROW_51_397,VPWR,li1,57.2700,149.9060,1.799986
TAP_TAPCELL_ROW_51_396,VPWR,li1,31.5100,149.9060,1.799994
TAP_TAPCELL_ROW_50_395,VPWR,li1,147.4300,149.2930,1.799969
TAP_TAPCELL_ROW_50_394,VPWR,li1,121.6700,149.2930,1.799969
TAP_TAPCELL_ROW_50_393,VPWR,li1,95.9100,149.2930,1.799973
TAP_TAPCELL_ROW_50_392,VPWR,li1,70.1500,149.2930,1.799981
TAP_TAPCELL_ROW_50_391,VPWR,li1,44.3900,149.2930,1.799990
TAP_TAPCELL_ROW_50_390,VPWR,li1,18.6300,149.2930,1.799997
TAP_TAPCELL_ROW_49_389,VPWR,li1,134.5500,144.4660,1.799959
TAP_TAPCELL_ROW_49_388,VPWR,li1,108.7900,144.4660,1.799961
TAP_TAPCELL_ROW_49_387,VPWR,li1,83.0300,144.4660,1.799969
TAP_TAPCELL_ROW_49_386,VPWR,li1,57.2700,144.4660,1.799980
TAP_TAPCELL_ROW_49_385,VPWR,li1,31.5100,144.4660,1.799990
TAP_TAPCELL_ROW_48_384,VPWR,li1,147.4300,143.8530,1.799959
TAP_TAPCELL_ROW_48_383,VPWR,li1,121.6700,143.8530,1.799959
TAP_TAPCELL_ROW_48_382,VPWR,li1,95.9100,143.8530,1.799964
TAP_TAPCELL_ROW_48_381,VPWR,li1,70.1500,143.8530,1.799975
TAP_TAPCELL_ROW_48_380,VPWR,li1,44.3900,143.8530,1.799985
TAP_TAPCELL_ROW_48_379,VPWR,li1,18.6300,143.8530,1.799995
TAP_TAPCELL_ROW_47_378,VPWR,li1,134.5500,139.0260,1.799951
TAP_TAPCELL_ROW_47_377,VPWR,li1,108.7900,139.0260,1.799956
TAP_TAPCELL_ROW_47_376,VPWR,li1,83.0300,139.0260,1.799966
TAP_TAPCELL_ROW_47_375,VPWR,li1,57.2700,139.0260,1.799979
TAP_TAPCELL_ROW_47_374,VPWR,li1,31.5100,139.0260,1.799990
TAP_TAPCELL_ROW_46_373,VPWR,li1,147.4300,138.4130,1.799950
TAP_TAPCELL_ROW_46_372,VPWR,li1,121.6700,138.4130,1.799953
TAP_TAPCELL_ROW_46_371,VPWR,li1,95.9100,138.4130,1.799961
TAP_TAPCELL_ROW_46_370,VPWR,li1,70.1500,138.4130,1.799972
TAP_TAPCELL_ROW_46_369,VPWR,li1,44.3900,138.4130,1.799984
TAP_TAPCELL_ROW_46_368,VPWR,li1,18.6300,138.4130,1.799995
TAP_TAPCELL_ROW_45_367,VPWR,li1,134.5500,133.5860,1.799974
TAP_TAPCELL_ROW_45_366,VPWR,li1,108.7900,133.5860,1.799977
TAP_TAPCELL_ROW_45_365,VPWR,li1,83.0300,133.5860,1.799981
TAP_TAPCELL_ROW_45_364,VPWR,li1,57.2700,133.5860,1.799988
TAP_TAPCELL_ROW_45_363,VPWR,li1,31.5100,133.5860,1.799995
TAP_TAPCELL_ROW_44_362,VPWR,li1,147.4300,132.9730,1.799973
TAP_TAPCELL_ROW_44_361,VPWR,li1,121.6700,132.9730,1.799975
TAP_TAPCELL_ROW_44_360,VPWR,li1,95.9100,132.9730,1.799979
TAP_TAPCELL_ROW_44_359,VPWR,li1,70.1500,132.9730,1.799985
TAP_TAPCELL_ROW_44_358,VPWR,li1,44.3900,132.9730,1.799992
TAP_TAPCELL_ROW_44_357,VPWR,li1,18.6300,132.9730,1.799997
TAP_TAPCELL_ROW_43_356,VPWR,li1,134.5500,128.1460,1.799970
TAP_TAPCELL_ROW_43_355,VPWR,li1,108.7900,128.1460,1.799973
TAP_TAPCELL_ROW_43_354,VPWR,li1,83.0300,128.1460,1.799978
TAP_TAPCELL_ROW_43_353,VPWR,li1,57.2700,128.1460,1.799986
TAP_TAPCELL_ROW_43_352,VPWR,li1,31.5100,128.1460,1.799993
TAP_TAPCELL_ROW_42_351,VPWR,li1,147.4300,127.5330,1.799970
TAP_TAPCELL_ROW_42_350,VPWR,li1,121.6700,127.5330,1.799971
TAP_TAPCELL_ROW_42_349,VPWR,li1,95.9100,127.5330,1.799975
TAP_TAPCELL_ROW_42_348,VPWR,li1,70.1500,127.5330,1.799981
TAP_TAPCELL_ROW_42_347,VPWR,li1,44.3900,127.5330,1.799989
TAP_TAPCELL_ROW_42_346,VPWR,li1,18.6300,127.5330,1.799996
TAP_TAPCELL_ROW_41_345,VPWR,li1,134.5500,122.7060,1.799956
TAP_TAPCELL_ROW_41_344,VPWR,li1,108.7900,122.7060,1.799961
TAP_TAPCELL_ROW_41_343,VPWR,li1,83.0300,122.7060,1.799967
TAP_TAPCELL_ROW_41_342,VPWR,li1,57.2700,122.7060,1.799977
TAP_TAPCELL_ROW_41_341,VPWR,li1,31.5100,122.7060,1.799988
TAP_TAPCELL_ROW_40_340,VPWR,li1,147.4300,122.0930,1.799955
TAP_TAPCELL_ROW_40_339,VPWR,li1,121.6700,122.0930,1.799957
TAP_TAPCELL_ROW_40_338,VPWR,li1,95.9100,122.0930,1.799964
TAP_TAPCELL_ROW_40_337,VPWR,li1,70.1500,122.0930,1.799972
TAP_TAPCELL_ROW_40_336,VPWR,li1,44.3900,122.0930,1.799982
TAP_TAPCELL_ROW_40_335,VPWR,li1,18.6300,122.0930,1.799994
TAP_TAPCELL_ROW_39_334,VPWR,li1,134.5500,117.2660,1.799944
TAP_TAPCELL_ROW_39_333,VPWR,li1,108.7900,117.2660,1.799945
TAP_TAPCELL_ROW_39_332,VPWR,li1,83.0300,117.2660,1.799956
TAP_TAPCELL_ROW_39_331,VPWR,li1,57.2700,117.2660,1.799971
TAP_TAPCELL_ROW_39_330,VPWR,li1,31.5100,117.2660,1.799988
TAP_TAPCELL_ROW_38_329,VPWR,li1,147.4300,116.6530,1.799943
TAP_TAPCELL_ROW_38_328,VPWR,li1,121.6700,116.6530,1.799944
TAP_TAPCELL_ROW_38_327,VPWR,li1,95.9100,116.6530,1.799950
TAP_TAPCELL_ROW_38_326,VPWR,li1,70.1500,116.6530,1.799964
TAP_TAPCELL_ROW_38_325,VPWR,li1,44.3900,116.6530,1.799979
TAP_TAPCELL_ROW_38_324,VPWR,li1,18.6300,116.6530,1.799993
TAP_TAPCELL_ROW_37_323,VPWR,li1,134.5500,111.8260,1.799826
TAP_TAPCELL_ROW_37_322,VPWR,li1,108.7900,111.8260,1.799844
TAP_TAPCELL_ROW_37_321,VPWR,li1,83.0300,111.8260,1.799874
TAP_TAPCELL_ROW_37_320,VPWR,li1,57.2700,111.8260,1.799910
TAP_TAPCELL_ROW_37_319,VPWR,li1,31.5100,111.8260,1.799958
TAP_TAPCELL_ROW_36_318,VPWR,li1,147.4300,111.2130,1.799825
TAP_TAPCELL_ROW_36_317,VPWR,li1,121.6700,111.2130,1.799833
TAP_TAPCELL_ROW_36_316,VPWR,li1,95.9100,111.2130,1.799858
TAP_TAPCELL_ROW_36_315,VPWR,li1,70.1500,111.2130,1.799892
TAP_TAPCELL_ROW_36_314,VPWR,li1,44.3900,111.2130,1.799935
TAP_TAPCELL_ROW_36_313,VPWR,li1,18.6300,111.2130,1.799980
TAP_TAPCELL_ROW_35_312,VPWR,li1,134.5500,106.3860,1.799914
TAP_TAPCELL_ROW_35_311,VPWR,li1,108.7900,106.3860,1.799924
TAP_TAPCELL_ROW_35_310,VPWR,li1,83.0300,106.3860,1.799938
TAP_TAPCELL_ROW_35_309,VPWR,li1,57.2700,106.3860,1.799955
TAP_TAPCELL_ROW_35_308,VPWR,li1,31.5100,106.3860,1.799971
TAP_TAPCELL_ROW_34_307,VPWR,li1,147.4300,105.7730,1.799914
TAP_TAPCELL_ROW_34_306,VPWR,li1,121.6700,105.7730,1.799917
TAP_TAPCELL_ROW_34_305,VPWR,li1,95.9100,105.7730,1.799931
TAP_TAPCELL_ROW_34_304,VPWR,li1,70.1500,105.7730,1.799946
